,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,qntacode_start,surveyzone_start,qday1tripend,qborough_end,qntacode_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode,ntacode_home
4406,13200121,10200121,Friday,Somewhat typical,Staten Island,Staten Island,NOON,Staten Island,2.0,Staten Island,Home,Staten Island,2.0,Staten Island,Home,31 to 35,3.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,76.0,61.0,0.0,No,Personal car,Car,No,1.229848227,Commute to/from work,SI05
4407,13200123,10200123,Friday,Not very typical,Staten Island,Staten Island,NOON,Staten Island,2.0,2.0,Outside of New York City,Queens,2.0,2.0,Other,41 to 45,5.0,Male,Refused,No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,Some college but degree not received or in progress,Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,76.0,61.0,0.0,No,Personal car,Car,No,0.72093375,Social/recreation,2.0
4408,13200127,10200127,Friday,Not at all typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,2.0,Outer Brooklyn,Home,Brooklyn,2.0,Outer Brooklyn,Home,36 to 40,4.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,35-44,"Don't know, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,76.0,61.0,0.0,No,Walk,Walk,Yes,0.545193595,Commute to/from work,BK26
4409,13200131,10200131,Friday,Somewhat typical,Manhattan,Manhattan Core,PM,Manhattan,2.0,Manhattan Core,Home,Manhattan,2.0,Manhattan Core,Home,6 to 10,3.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,76.0,61.0,0.0,No,Walk,Walk,Yes,0.260352195,Social/recreation,MN32
4410,13200136,10200136,Saturday,Somewhat typical,Staten Island,Staten Island,PM,2.0,2.0,2.0,Friend or family member's home,Staten Island,2.0,2.0,Friend or family member's home,11 to 15,4.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,1.566971249,Personal errands,2.0
4411,13200139,10200139,Saturday,Very typical,Brooklyn,Outer Brooklyn,NOON,2.0,2.0,2.0,Other,Brooklyn,2.0,2.0,Other,6 to 10,4.0,Female,"Less than $14,999",No,Yes,No,No,No,No,No,No,No,65 or older,Hispanic,"Associate degree (i.e., AA, AS)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Walk,Walk,Yes,0.89666706,Social/recreation,2.0
4412,13200140,10200140,Saturday,Very typical,Manhattan,Northern Manhattan,NOON,Manhattan,2.0,2.0,Work,Manhattan,2.0,2.0,Work,0 to 5,4.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Walk,Walk,Yes,1.0146460290000001,Personal errands,2.0
4413,13200143,10200143,Saturday,Very typical,The Bronx,Northern Bronx,AM,The Bronx,2.0,Northern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,2.0,Northern Bronx,"Grocery store or market (including deli, bodega, etc.)",0 to 5,8.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Walk,Walk,Yes,0.896504125,Shopping,BX46
4414,13200144,10200144,Saturday,Somewhat typical,Staten Island,Staten Island,NOON,Staten Island,2.0,2.0,Home,2.0,2.0,2.0,Home,0 to 5,3.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.523193317,Dining,2.0
4415,13200157,10200157,Saturday,Very typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,2.0,Outer Brooklyn,Home,Brooklyn,2.0,Outer Brooklyn,Home,56 to 60,3.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,Yes,Local bus,Bus,Yes,0.473632613,Commute to/from work,BK27
4416,13200163,10200163,Saturday,Not very typical,The Bronx,Northern Bronx,NOON,The Bronx,2.0,2.0,Home,2.0,2.0,2.0,Home,11 to 15,3.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Walk,Walk,Yes,0.822835962,Personal errands,2.0
4417,13200166,10200166,Saturday,Not very typical,Queens,Middle Queens,NOON,Queens,2.0,Middle Queens,Friend or family member's home,Queens,2.0,Middle Queens,Friend or family member's home,61 to 180,6.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.269486507,Social/recreation,QN17
4418,13200167,10200167,Saturday,Somewhat typical,Manhattan,Northern Manhattan,PM,2.0,2.0,2.0,Restaurant or bar,Manhattan,2.0,2.0,Restaurant or bar,36 to 40,4.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,66.0,56.0,0.0,No,Subway,Subway,Yes,0.451198819,Social/recreation,2.0
4419,13200172,10200172,Saturday,Very typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,2.0,Inner Brooklyn,Park/Recreational area/Gym,Brooklyn,2.0,Inner Brooklyn,Park/Recreational area/Gym,31 to 35,7.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.673955069,Personal errands,BK85
4420,13200175,10200175,Saturday,Very typical,Manhattan,Manhattan Core,AM,Manhattan,2.0,2.0,Home,2.0,2.0,2.0,Home,16 to 20,9.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Subway,Subway,Yes,0.400958885,Medical visit (doctor's office),2.0
4421,13200182,10200182,Saturday,Very typical,Queens,Middle Queens,NOON,Queens,2.0,2.0,Home,2.0,2.0,2.0,Home,0 to 5,5.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.610785445,Medical visit (doctor's office),2.0
4422,13200183,10200183,Saturday,Somewhat typical,Manhattan,Manhattan Core,NOON,Manhattan,2.0,2.0,Home,2.0,2.0,2.0,Home,21 to 25,5.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Walk,Walk,Yes,0.569144213,Social/recreation,2.0
4423,13200187,10200187,Saturday,Very typical,Staten Island,Staten Island,NOON,2.0,2.0,2.0,Restaurant or bar,Staten Island,2.0,2.0,Restaurant or bar,0 to 5,5.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.358614349,Personal errands,2.0
4424,13200200,10200200,Saturday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,2.0,Inner Brooklyn,Friend or family member's home,Brooklyn,2.0,Inner Brooklyn,Friend or family member's home,26 to 30,4.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Walk,Walk,Yes,0.590379256,Social/recreation,BK72
4425,13200207,10200207,Saturday,Very typical,Brooklyn,Outer Brooklyn,PM,Queens,2.0,2.0,Home,2.0,2.0,2.0,Home,61 to 180,3.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Walk,Walk,Yes,0.30152318300000003,Commute to/from work,2.0
4426,13200208,10200208,Saturday,Very typical,Manhattan,Manhattan Core,NOON,2.0,2.0,2.0,Work,Queens,2.0,2.0,Work,0 to 5,6.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Subway,Subway,Yes,1.60185961,Commute to/from work,2.0
4427,13200214,10200214,Saturday,Somewhat typical,Queens,Outer Queens,NOON,Queens,2.0,Outer Queens,"Grocery store or market (including deli, bodega, etc.)",Queens,2.0,Outer Queens,"Grocery store or market (including deli, bodega, etc.)",6 to 10,9.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.695720665,Shopping,QN51
4428,13200216,10200216,Saturday,Not very typical,Queens,Inner Queens,NOON,Queens,2.0,Inner Queens,Other,Queens,2.0,Inner Queens,Other,0 to 5,5.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.5016131070000001,Shopping,QN26
4429,13200222,10200222,Saturday,Somewhat typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,2.0,2.0,Home,2.0,2.0,2.0,Home,31 to 35,3.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,66.0,56.0,0.0,No,Local bus,Bus,Yes,0.30152318300000003,Commute to/from work,2.0
4430,13200224,10200224,Saturday,Somewhat typical,Brooklyn,Outer Brooklyn,AM,Brooklyn,2.0,2.0,Restaurant or bar,Brooklyn,2.0,2.0,Restaurant or bar,6 to 10,8.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Local bus,Bus,Yes,1.430851154,Social/recreation,2.0
4431,13200228,10200228,Saturday,Very typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,2.0,Inner Brooklyn,Other,Brooklyn,2.0,Inner Brooklyn,Other,11 to 15,3.0,Female,"$50,000 - $74,999",No,No,Yes,No,No,No,No,No,No,55-64,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.47636735,Other,BK90
4432,13200245,10200245,Sunday,Not very typical,Staten Island,Staten Island,PM,Staten Island,2.0,Staten Island,Home,Staten Island,2.0,Staten Island,Home,11 to 15,3.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,77.0,54.0,0.0,No,Other,Other,No,1.538880153,Social/recreation,SI12
4433,13200252,10200252,Sunday,Very typical,Queens,Inner Queens,PM,Outside of NYC,2.0,2.0,"Retail store (e.g. clothing, electronic, hardware, etc.)",Manhattan,2.0,2.0,"Retail store (e.g. clothing, electronic, hardware, etc.)",16 to 20,4.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,25-34,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,77.0,54.0,0.0,No,Other,Other,No,1.362304797,Shopping,2.0
4434,13200253,10200253,Sunday,Very typical,Queens,Outer Queens,NOON,Queens,2.0,Outer Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",Queens,2.0,Outer Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",21 to 25,6.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,77.0,54.0,0.0,No,Personal car,Car,No,1.35588148,Personal errands,QN19
4435,13200254,10200254,Sunday,Not very typical,Manhattan,Manhattan Core,PM,2.0,2.0,2.0,"Entertainment event (i.e. sporting event, play, etc.)",Manhattan,2.0,2.0,"Entertainment event (i.e. sporting event, play, etc.)",21 to 25,4.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,77.0,54.0,0.0,No,Ride-hail service such as Uber or Lyft,For-Hire Vehicle,No,0.390110643,Social/recreation,2.0
4436,13200255,10200255,Sunday,Somewhat typical,Queens,Middle Queens,NOON,2.0,2.0,2.0,Home,2.0,2.0,2.0,Home,6 to 10,3.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,77.0,54.0,0.0,No,Personal car,Car,No,1.6936897119999998,Other,2.0
4437,13200257,10200257,Sunday,Not very typical,Queens,Outer Queens,NOON,2.0,2.0,2.0,Park/Recreational area/Gym,Queens,2.0,2.0,Park/Recreational area/Gym,26 to 30,6.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,77.0,54.0,0.0,No,Personal car,Car,No,0.927324811,Social/recreation,2.0
4438,13200268,10200268,Sunday,Very typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,2.0,Inner Brooklyn,Other,Brooklyn,2.0,Inner Brooklyn,Other,6 to 10,5.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,77.0,54.0,0.0,No,Personal car,Car,No,0.241638238,Shopping,BK64
4439,13200277,10200277,Sunday,Very typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,2.0,2.0,Home,2.0,2.0,2.0,Home,6 to 10,3.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,77.0,54.0,0.0,No,Personal car,Car,No,0.260496948,Commute to/from work,2.0
4440,13200279,10200279,Sunday,Very typical,Queens,Outer Queens,NOON,Queens,2.0,Outer Queens,Work,Queens,2.0,Outer Queens,Work,11 to 15,4.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,77.0,54.0,0.0,No,Walk,Walk,Yes,0.695720665,Commute to/from work,QN15
4441,13200282,10200282,Sunday,Not very typical,Manhattan,Manhattan Core,NOON,2.0,2.0,2.0,"Grocery store or market (including deli, bodega, etc.)",Manhattan,2.0,2.0,"Grocery store or market (including deli, bodega, etc.)",0 to 5,4.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,77.0,54.0,0.0,No,Walk,Walk,Yes,0.260352195,Shopping,2.0
4442,13200283,10200283,Sunday,Somewhat typical,Brooklyn,Outer Brooklyn,AM,2.0,2.0,2.0,Other,Brooklyn,2.0,2.0,Other,26 to 30,4.0,Female,"$50,000 - $74,999",No,No,No,No,No,Yes,No,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,77.0,54.0,0.0,No,Personal car,Car,No,0.30152318300000003,Other,2.0
4443,13200290,10200290,Sunday,Very typical,Queens,Outer Queens,PM,2.0,2.0,2.0,"Grocery store or market (including deli, bodega, etc.)",Queens,2.0,2.0,"Grocery store or market (including deli, bodega, etc.)",6 to 10,4.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,77.0,54.0,0.0,No,Personal car,Car,No,0.7423688820000001,Personal errands,2.0
4444,13200315,10200315,Monday,Not very typical,The Bronx,Northern Bronx,NOON,The Bronx,2.0,Northern Bronx,Home,The Bronx,2.0,Northern Bronx,Home,36 to 40,3.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,65 or older,Hispanic,"Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,74.0,53.0,0.0,No,Personal car,Car,No,1.286479379,Shopping,BX52
4445,13200322,10200322,Monday,Very typical,The Bronx,Northern Bronx,NOON,The Bronx,2.0,Northern Bronx,"Grocery store or market (including deli, bodega, etc.)",The Bronx,2.0,Northern Bronx,"Grocery store or market (including deli, bodega, etc.)",11 to 15,4.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,No,Walk,Walk,Yes,0.503013445,Shopping,BX46
4446,13200330,10200330,Monday,Somewhat typical,The Bronx,Northern Bronx,AM,The Bronx,2.0,Northern Bronx,Work,The Bronx,2.0,Northern Bronx,Work,16 to 20,8.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,No,Other,Other,No,0.822835962,Business,BX52
4447,13200334,10200334,Monday,Somewhat typical,The Bronx,Northern Bronx,NOON,The Bronx,2.0,Northern Bronx,Home,The Bronx,2.0,Northern Bronx,Home,41 to 45,3.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,No,Walk,Walk,Yes,1.5105516319999999,Medical visit (doctor's office),BX46
4448,13200336,10200336,Monday,Very typical,The Bronx,Northern Bronx,PM,The Bronx,2.0,2.0,Home,2.0,2.0,2.0,Home,11 to 15,3.0,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,Yes,Walk,Walk,Yes,0.47227664799999997,Commute to/from work,2.0
4449,13200347,10200347,Monday,Not very typical,Queens,Outer Queens,NOON,Brooklyn,2.0,2.0,"Retail store (e.g. clothing, electronic, hardware, etc.)",Brooklyn,2.0,2.0,"Retail store (e.g. clothing, electronic, hardware, etc.)",16 to 20,4.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,No,Personal car,Car,No,0.393390546,Shopping,2.0
4450,13200350,10200350,Monday,Not at all typical,The Bronx,Northern Bronx,NOON,The Bronx,2.0,Northern Bronx,Home,The Bronx,2.0,Northern Bronx,Home,6 to 10,3.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,No,Personal car,Car,No,1.5751726940000002,Medical visit (doctor's office),BX52
4451,13200357,10200357,Monday,Very typical,Manhattan,Northern Manhattan,NOON,Manhattan,2.0,Northern Manhattan,Work,Manhattan,2.0,Northern Manhattan,Work,6 to 10,4.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,No,Walk,Walk,Yes,0.227665715,Commute to/from work,MN33
4452,13200358,10200358,Monday,Very typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,2.0,2.0,Home,2.0,2.0,2.0,Home,36 to 40,3.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,No,Walk,Walk,Yes,0.7764302,Personal errands,2.0
4453,13200360,10200360,Monday,Very typical,The Bronx,Northern Bronx,NOON,Outside of NYC,2.0,2.0,Home,2.0,2.0,2.0,Home,16 to 20,3.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,No,Personal car,Car,No,0.719156968,Social/recreation,2.0
4454,13200361,10200361,Monday,Not very typical,Brooklyn,Inner Brooklyn,NOON,Outside of NYC,2.0,2.0,Home,2.0,2.0,2.0,Home,61 to 180,5.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"Don't know, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,No,Personal car,Car,No,0.834973083,Other,2.0
4455,13200364,10200364,Monday,Somewhat typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,2.0,2.0,Home,2.0,2.0,2.0,Home,16 to 20,3.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,74.0,53.0,0.0,No,Walk,Walk,Yes,2.001801832,Shopping,2.0
4456,13200371,10200371,Monday,Very typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,2.0,2.0,"Retail store (e.g. clothing, electronic, hardware, etc.)",Brooklyn,2.0,2.0,"Retail store (e.g. clothing, electronic, hardware, etc.)",0 to 5,7.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,No,Walk,Walk,Yes,0.475681295,Personal errands,2.0
4457,13200380,10200380,Monday,Somewhat typical,The Bronx,Northern Bronx,AM,Manhattan,2.0,2.0,Home,2.0,2.0,2.0,Home,61 to 180,3.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,55-64,"Other, Non-Hispanic",Some high school,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,74.0,53.0,0.0,No,Subway,Subway,Yes,1.020443529,Commute to/from work,2.0
