,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,surveyzone_start,qday1tripend,qborough_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode,Cluster,PC1_2d,PC2_2d
5163,15200704,10200704,Wednesday,Somewhat typical,Queens,Outer Queens,PM,Queens,Outer Queens,Other,Queens,Outer Queens,Other,0 to 5,6.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.31659031600000004,Commute to/from work,0,-0.6839241709618796,1.1302448329880466
5164,15200745,10200745,Wednesday,Not at all typical,Manhattan,Manhattan Core,PM,Manhattan,Manhattan Core,Home,Manhattan,Manhattan Core,Home,11 to 15,5.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,56.0,0.22,No,Personal car,Car,No,0.977785693,Dining,0,-0.5095544999691929,1.2028999006600505
5165,15200768,10200768,Thursday,Somewhat typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,Friend or family member's home,Manhattan,Northern Manhattan,Friend or family member's home,26 to 30,6.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Subway,Subway,Yes,1.792176681,Social/recreation,0,-0.43385496362435255,2.331253005395855
5166,15200778,10200778,Thursday,Very typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,11 to 15,5.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,67.0,56.0,0.0,Yes,Personal car,Car,No,0.917171928,Dining,0,-0.4611705126901183,1.6742452778820196
5167,15200789,10200789,Thursday,Somewhat typical,Brooklyn,Inner Brooklyn,AM,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,26 to 30,5.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Walk,Walk,Yes,0.307227896,Commute to/from work,0,-0.5581812747731518,1.2792554832323102
5168,15200790,10200790,Thursday,Very typical,Manhattan,Manhattan Core,PM,Manhattan,Manhattan Core,Home,Manhattan,Manhattan Core,Home,51 to 55,7.0,Female,"$25,000 - $34,999",No,No,Yes,No,No,No,No,No,No,65 or older,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,Yes,Subway,Subway,Yes,0.7145617040000001,Social/recreation,0,-0.5864107209173457,1.3100380888173149
5169,15200812,10200812,Thursday,Somewhat typical,The Bronx,Southern Bronx,NOON,The Bronx,Southern Bronx,Home,The Bronx,Southern Bronx,Home,0 to 5,5.0,Female,Refused,No,No,No,No,No,Yes,No,No,No,55-64,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Walk,Walk,Yes,0.031002584,Commute to/from work,0,-0.25491923065391875,1.3499779497252595
5170,15200814,10200814,Thursday,Very typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,Outer Brooklyn,Home,Brooklyn,Outer Brooklyn,Home,56 to 60,5.0,Female,Refused,No,No,No,Yes,No,No,No,No,No,65 or older,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Personal car,Car,No,0.357531773,Social/recreation,0,-0.31955187956477105,1.6858899134810472
5171,15200820,10200820,Thursday,Not very typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,Outer Brooklyn,School,Brooklyn,Outer Brooklyn,School,0 to 5,6.0,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic",Some high school,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,67.0,56.0,0.0,No,Walk,Walk,Yes,2.417228877,School,0,-0.4263620372972018,1.345072911248764
5172,15200872,10200872,Thursday,Very typical,Manhattan,Manhattan Core,NOON,Manhattan,Manhattan Core,Home,Manhattan,Manhattan Core,Home,16 to 20,5.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,67.0,56.0,0.0,No,Subway,Subway,Yes,0.786647193,Commute to/from work,0,-0.4588076102042717,1.1695423915683294
5173,15200893,10200893,Friday,Not very typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,Park/Recreational area/Gym,Manhattan,Northern Manhattan,Park/Recreational area/Gym,6 to 10,6.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,25-34,"Other, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,No,Walk,Walk,Yes,0.325693171,Social/recreation,0,-0.5410244762486186,1.1625272827471504
5174,15200899,10200899,Friday,Somewhat typical,Manhattan,Manhattan Core,NOON,Manhattan Core,Manhattan Core,Other,Manhattan,Manhattan Core,Other,26 to 30,7.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,No,Subway,Subway,Yes,0.492205667,Business,0,0.06324227500329146,2.3384348431627013
5175,15200907,10200907,Friday,Not very typical,Manhattan,Manhattan Core,PM,Manhattan,Manhattan Core,"Entertainment event (i.e. sporting event, play, etc.)",Manhattan,Manhattan Core,"Entertainment event (i.e. sporting event, play, etc.)",41 to 45,6.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,No,Subway,Subway,Yes,0.84408867,Social/recreation,0,0.01505790434643122,1.065732272600874
5176,15200931,10200931,Friday,Somewhat typical,Manhattan,Northern Manhattan,NOON,Northern Manhattan,Northern Manhattan,Park/Recreational area/Gym,Manhattan,Northern Manhattan,Park/Recreational area/Gym,61 to 180,6.0,Male,"Less than $14,999",No,Yes,No,No,No,No,No,No,No,45-54,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,No,Walk,Walk,Yes,0.900881467,Social/recreation,0,-0.19634274531448626,2.176104581308397
5177,15200949,10200949,Friday,Somewhat typical,The Bronx,Northern Bronx,NOON,The Bronx,Northern Bronx,Home,The Bronx,Northern Bronx,Home,21 to 25,5.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,Some college but degree not received or in progress,No,I personally own or lease a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,No,Ride-hail service such as Uber or Lyft,For-Hire Vehicle,No,0.516458214,Social/recreation,0,-0.249854390688774,1.269705629832182
5178,15200962,10200962,Friday,Somewhat typical,Manhattan,Manhattan Core,NOON,Manhattan,Manhattan Core,Park/Recreational area/Gym,Manhattan,Manhattan Core,Park/Recreational area/Gym,0 to 5,6.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,56.0,53.0,0.65,Yes,Walk,Walk,Yes,0.38753818,Social/recreation,0,-0.2417276926593752,1.149425455773306
5179,15200972,10200972,Friday,Somewhat typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,Home,Manhattan,Northern Manhattan,Home,16 to 20,5.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,56.0,53.0,0.65,No,Refused,Other,No,0.534543841,Medical visit (doctor's office),0,-0.31382728030017265,1.6565810801411212
5180,15200990,10200990,Friday,Somewhat typical,Manhattan,Manhattan Core,NOON,Manhattan Core,Manhattan Core,Other,Outside of NYC,Manhattan Core,Other,0 to 5,5.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,Yes,Personal car,Car,No,0.378744034,Social/recreation,0,0.6589541756636463,1.1459773418507586
5181,15200993,10200993,Friday,Very typical,Queens,Outer Queens,NOON,Brooklyn,Outer Queens,Work,Queens,Outer Queens,Work,61 to 180,5.0,Female,"$100,000 - $149,999",Yes,No,No,No,No,No,No,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,No,Subway,Subway,Yes,0.5698808160000001,Commute to/from work,0,0.66190149180311,1.5733288219781518
5182,15200998,10200998,Friday,Not very typical,Manhattan,Northern Manhattan,NOON,Northern Manhattan,Northern Manhattan,Child's daycare facility or school,Manhattan,Northern Manhattan,Child's daycare facility or school,6 to 10,11.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,56.0,53.0,0.65,No,Walk,Walk,Yes,0.398314885,Personal errands,0,0.6991467689543274,0.7565912399534859
5183,15201001,10201001,Friday,Somewhat typical,Manhattan,Manhattan Core,PM,Manhattan,Manhattan Core,Home,Manhattan,Manhattan Core,Home,16 to 20,5.0,Male,"$100,000 - $149,999",No,Yes,No,No,No,No,No,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,Other,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,56.0,53.0,0.65,No,Subway,Subway,Yes,1.256438753,Commute to/from work,0,0.483825694848422,0.7121696332774777
5184,15201099,10201099,Saturday,Somewhat typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,Outer Brooklyn,"Grocery store or market (including deli, bodega, etc.)",Brooklyn,Outer Brooklyn,"Grocery store or market (including deli, bodega, etc.)",16 to 20,10.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Personal car,Car,No,0.8127696670000001,Dining,0,0.7072486299417303,1.000897347608405
5185,15201118,10201118,Saturday,Somewhat typical,Manhattan,Manhattan Core,PM,Brooklyn,Manhattan Core,Restaurant or bar,Brooklyn,Manhattan Core,Restaurant or bar,6 to 10,6.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Walk,Walk,Yes,1.5416651,Social/recreation,0,0.7936033578005525,3.2589554970409007
5186,15201142,10201142,Saturday,Somewhat typical,Manhattan,Manhattan Core,PM,Manhattan,Manhattan Core,Other,Manhattan,Manhattan Core,Other,0 to 5,6.0,Male,Refused,No,No,No,No,No,No,Yes,No,No,65 or older,"Don't know, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Walk,Walk,Yes,0.456661354,Personal errands,0,-0.6777040962086229,2.786154174884175
5187,15201145,10201145,Saturday,Very typical,The Bronx,Northern Bronx,PM,Northern Bronx,Northern Bronx,Work,Queens,Northern Bronx,Work,41 to 45,6.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"Don't know, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Other,Other,No,1.931005729,Commute to/from work,0,-0.679686041258527,1.2760473503407157
5188,15201178,10201178,Saturday,Somewhat typical,Queens,Outer Queens,NOON,Queens,Outer Queens,Home,Queens,Outer Queens,Home,6 to 10,12.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Walk,Walk,Yes,1.35588148,Other,0,-0.7027360532774535,1.0333069239005142
5189,15201188,10201188,Saturday,Somewhat typical,Queens,Outer Queens,NOON,Outer Queens,Outer Queens,Other,Outside of NYC,Outer Queens,Other,0 to 5,6.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Personal car,Car,No,1.150845784,Social/recreation,0,-0.7209697794940029,1.2845522885659026
5190,15201192,10201192,Saturday,Somewhat typical,Queens,Outer Queens,PM,Queens,Outer Queens,Friend or family member's home,Queens,Outer Queens,Friend or family member's home,11 to 15,5.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Personal car,Car,No,0.8691165590000001,Social/recreation,0,-0.6364387683424603,3.93399031894414
5191,15201195,10201195,Saturday,Somewhat typical,Queens,Outer Queens,NOON,Queens,Outer Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",Queens,Outer Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",36 to 40,7.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81.0,56.0,0.0,No,Personal car,Car,No,0.720764179,Shopping,0,-0.7039595460583704,1.357595195982076
5192,15201215,10201215,Sunday,Very typical,The Bronx,Southern Bronx,PM,The Bronx,Southern Bronx,Home,The Bronx,Southern Bronx,Home,41 to 45,5.0,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,Some college but degree not received or in progress,Yes,I do not have access to a car,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,79.0,58.0,0.0,No,Ride-hail service such as Uber or Lyft,For-Hire Vehicle,No,1.010012606,Commute to/from work,0,-0.8408057803777167,1.5062132442739182
5193,15201239,10201239,Sunday,Somewhat typical,Queens,Outer Queens,NOON,Queens,Outer Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",Queens,Outer Queens,"Retail store (e.g. clothing, electronic, hardware, etc.)",0 to 5,10.0,Female,"$15,000 - $24,999",No,No,No,Yes,No,No,No,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Walk,Walk,Yes,1.498018628,Shopping,0,-0.8174898163494057,3.0049223304218087
5194,15201287,10201287,Sunday,Very typical,Queens,Outer Queens,PM,Outside of NYC,Outer Queens,Home,Queens,Outer Queens,Home,31 to 35,5.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Personal car,Car,No,0.21128617,Social/recreation,0,-0.12870100339658366,0.859526111578919
5195,15201297,10201297,Sunday,Very typical,Queens,Inner Queens,PM,Queens,Inner Queens,Home,Queens,Inner Queens,Home,6 to 10,5.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,79.0,58.0,0.0,No,Walk,Walk,Yes,0.30923739,Shopping,0,-0.9735808471391032,1.2419097170484354
5198,15201336,10201336,Monday,Somewhat typical,Queens,Outer Queens,PM,Queens,Outer Queens,Home,Queens,Outer Queens,Home,6 to 10,5.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,68.0,55.0,0.29,No,Personal car,Car,No,1.150845784,Shopping,0,-1.3582989805821233,0.8090197563035849
5199,15201435,10201435,Wednesday,Very typical,Manhattan,Northern Manhattan,PM,Manhattan,Northern Manhattan,Home,Manhattan,Northern Manhattan,Home,56 to 60,5.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Subway,Subway,Yes,1.152347286,Other,0,-1.3515695656005833,1.7371715039786606
5200,15201439,10201439,Wednesday,Somewhat typical,Manhattan,Northern Manhattan,AM,Manhattan,Northern Manhattan,Home,Manhattan,Northern Manhattan,Home,180+,5.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,65 or older,Hispanic,Some high school,Yes,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Local bus,Bus,Yes,2.643281409,Other,0,-1.3807935441262962,1.1071648950405684
5201,15201455,10201455,Wednesday,Very typical,The Bronx,Northern Bronx,PM,The Bronx,Northern Bronx,School,The Bronx,Northern Bronx,School,6 to 10,6.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,63.0,0.0,No,Walk,Walk,Yes,0.862717342,School,0,-1.0996747079495683,1.2792493882204867
5202,15201567,10201567,Thursday,Very typical,The Bronx,Northern Bronx,NOON,Manhattan,Northern Bronx,School,Manhattan,Northern Bronx,School,0 to 5,6.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,86.0,65.0,0.0,No,Personal car,Car,No,1.605536961,School,0,-0.5715504101438179,1.1241845009955125
5203,15201572,10201572,Thursday,Not very typical,Queens,Middle Queens,PM,Manhattan,Middle Queens,Home,Queens,Middle Queens,Home,16 to 20,6.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,45-54,"Asian, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,86.0,65.0,0.0,No,Personal car,Car,No,1.223579815,Commute to/from work,0,-0.6611021094480547,2.263868065416016
5204,15201620,10201620,Thursday,Not very typical,The Bronx,Northern Bronx,NOON,The Bronx,Northern Bronx,Home,The Bronx,Northern Bronx,Home,56 to 60,5.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,86.0,65.0,0.0,No,Subway,Subway,Yes,0.568934242,Shopping,0,-1.0270517460629718,1.6569778505128692
5205,15201705,10201705,Friday,Very typical,Manhattan,Northern Manhattan,PM,Manhattan,Northern Manhattan,"Grocery store or market (including deli, bodega, etc.)",Manhattan,Northern Manhattan,"Grocery store or market (including deli, bodega, etc.)",41 to 45,6.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,72.0,0.0,No,Walk,Walk,Yes,0.43461106,Shopping,0,-1.0963425608742725,1.8872884099417373
5206,15201706,10201706,Friday,Somewhat typical,The Bronx,Northern Bronx,PM,Northern Bronx,Northern Bronx,Home,The Bronx,Northern Bronx,Home,16 to 20,5.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,72.0,0.0,No,Personal car,Car,No,1.254032609,Social/recreation,0,-0.010137356914315072,2.9027144689987496
5207,15201738,10201738,Friday,Somewhat typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,Outer Brooklyn,"Retail store (e.g. clothing, electronic, hardware, etc.)",Brooklyn,Outer Brooklyn,"Retail store (e.g. clothing, electronic, hardware, etc.)",6 to 10,7.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,72.0,0.0,No,Personal car,Car,No,0.30152318300000003,Shopping,0,0.23422088976210764,1.1599881872301807
5208,15201743,10201743,Friday,Very typical,Staten Island,Staten Island,PM,Brooklyn,Staten Island,Home,Staten Island,Staten Island,Home,61 to 180,5.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,72.0,0.0,No,Personal car,Car,No,0.348165443,Commute to/from work,0,0.13423872471428105,1.6857815068279631
5209,15201764,10201764,Friday,Somewhat typical,Manhattan,Manhattan Core,PM,Manhattan Core,Manhattan Core,Friend or family member's home,Manhattan,Manhattan Core,Friend or family member's home,26 to 30,6.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,89.0,72.0,0.0,No,Walk,Walk,Yes,0.475513896,Social/recreation,0,-0.18796915778818127,0.9657217391684588
5210,15201781,10201781,Friday,Somewhat typical,Staten Island,Staten Island,NOON,Staten Island,Staten Island,Home,Staten Island,Staten Island,Home,41 to 45,5.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,72.0,0.0,No,Personal car,Car,No,0.768284082,Shopping,0,-0.6560692345854839,1.4282276173831936
5211,15201834,10201834,Saturday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,16 to 20,5.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,80.0,56.0,0.44,No,Walk,Walk,Yes,0.716057086,Shopping,0,-0.5685748464576323,1.2090764305244437
5212,15201870,10201870,Saturday,Very typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,11 to 15,5.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,80.0,56.0,0.44,No,Other,Other,No,1.098234006,Other,0,-0.594451562223076,2.354302577360848
5213,15201981,10201981,Monday,Not at all typical,Manhattan,Northern Manhattan,NOON,Manhattan,Northern Manhattan,"Grocery store or market (including deli, bodega, etc.)",Manhattan,Northern Manhattan,"Grocery store or market (including deli, bodega, etc.)",0 to 5,6.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Walk,Walk,Yes,0.837891375,Shopping,0,-0.8756631056421901,1.047543927411784
5214,15202043,10202043,Monday,Somewhat typical,The Bronx,Southern Bronx,PM,The Bronx,Southern Bronx,Home,The Bronx,Southern Bronx,Home,6 to 10,5.0,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"High school graduate or equivalent (i.e., GED)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,89.0,63.0,0.0,No,Walk,Walk,Yes,2.223909473,Personal errands,0,-0.8614537908428799,3.276124705240532
