,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,qntacode_start,surveyzone_start,qday1tripend,qborough_end,qntacode_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode,ntacode_home
5105,14202430,10202430,Thursday,Very typical,The Bronx,Southern Bronx,NOON,The Bronx,,Southern Bronx,Home,The Bronx,,Southern Bronx,Home,6 to 10,4 trips,Female,Refused,No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81,65,0.27,No,Walk,Walk,Yes,0.501513206,Commute to/from work,BX33
5106,14202439,10202439,Thursday,Somewhat typical,Queens,Inner Queens,PM,Queens,,Inner Queens,Restaurant or bar,Queens,,Inner Queens,Restaurant or bar,0 to 5,5 trips,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81,65,0.27,No,Walk,Walk,Yes,0.478545854,Dining,QN31
5107,14202445,10202445,Thursday,Not very typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,,Outer Brooklyn,Home,Brooklyn,,Outer Brooklyn,Home,6 to 10,4 trips,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,81,65,0.27,No,Walk,Walk,Yes,2.067972097,School,BK88
5108,14202465,10202465,Thursday,Very typical,Queens,Outer Queens,PM,Manhattan,,NA,Home,NA,,NA,Home,61 to 180,4 trips,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81,65,0.27,No,Personal car,Car,No,0.533089654,Business,
5109,14202470,10202470,Thursday,Not very typical,Queens,Middle Queens,PM,Queens,,Middle Queens,Home,Queens,,Middle Queens,Home,21 to 25,4 trips,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,81,65,0.27,No,Walk,Walk,Yes,0.708125655,Personal errands,QN35
5110,14202482,10202482,Thursday,Very typical,Queens,Outer Queens,NOON,Queens,,Outer Queens,Home,Queens,,Outer Queens,Home,26 to 30,4 trips,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,45-54,"Other, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81,65,0.27,No,Personal car,Car,No,0.250375725,Commute to/from work,QN55
5111,14202502,10202502,Thursday,Somewhat typical,Queens,Outer Queens,NOON,Queens,,Outer Queens,Home,Queens,,Outer Queens,Home,36 to 40,4 trips,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"Other, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81,65,0.27,No,Personal car,Car,No,1.819249335,Commute to/from work,QN34
5112,14202506,10202506,Thursday,Very typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,,Outer Brooklyn,Friend or family member's home,Brooklyn,,Outer Brooklyn,Friend or family member's home,16 to 20,5 trips,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic",Some high school,Yes,I do not have access to a car,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,81,65,0.27,No,Walk,Walk,Yes,2.097658752,Personal errands,BK88
5113,14202510,10202510,Thursday,Very typical,Queens,Outer Queens,NOON,Queens,,Outer Queens,Work,Queens,,Outer Queens,Work,16 to 20,5 trips,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81,65,0.27,No,Personal car,Car,No,0.740831998,Commute to/from work,QN66
5114,14202524,10202524,Thursday,Very typical,Queens,Inner Queens,PM,Queens,,Inner Queens,Home,Queens,,Inner Queens,Home,0 to 5,4 trips,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,81,65,0.27,No,Walk,Walk,Yes,0.696638195,Shopping,QN29
5116,14202542,10202542,Thursday,Somewhat typical,Queens,Inner Queens,NOON,Queens,,Inner Queens,"Grocery store or market (including deli, bodega, etc.)",Queens,,Inner Queens,"Grocery store or market (including deli, bodega, etc.)",6 to 10,5 trips,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81,65,0.27,No,Walk,Walk,Yes,1.446690347,Shopping,QN28
5117,14202545,10202545,Thursday,Somewhat typical,Queens,Middle Queens,PM,Outside of NYC,,NA,Home,NA,,NA,Home,41 to 45,4 trips,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,81,65,0.27,No,Personal car,Car,No,1.105027308,Commute to/from work,
5118,14202599,10202599,Friday,Somewhat typical,The Bronx,Southern Bronx,NOON,The Bronx,,Southern Bronx,Home,The Bronx,,Southern Bronx,Home,6 to 10,4 trips,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87,66,0.08,No,Walk,Walk,Yes,0.58475523,School,BX43
5120,14202633,10202633,Friday,Somewhat typical,Queens,Outer Queens,PM,Queens,,NA,Park/Recreational area/Gym,Queens,,NA,Park/Recreational area/Gym,11 to 15,5 trips,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87,66,0.08,No,Personal car,Car,No,0.891905332,Social/recreation,
5121,14202649,10202649,Friday,Somewhat typical,Queens,Outer Queens,PM,Queens,,Outer Queens,Work,Queens,,Outer Queens,Work,11 to 15,5 trips,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,87,66,0.08,No,Personal car,Car,No,2.546059843,Commute to/from work,QN46
5122,14202654,10202654,Friday,Very typical,Queens,Outer Queens,PM,Queens,,NA,Home,NA,,NA,Home,21 to 25,6 trips,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87,66,0.08,No,Personal car,Car,No,1.03538097,Other,
5123,14202666,10202666,Friday,Somewhat typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,,Inner Brooklyn,Other,Brooklyn,,Inner Brooklyn,Other,6 to 10,8 trips,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,87,66,0.08,No,Subway,Subway,Yes,0.882140242,Other,BK73
5124,14202695,10202695,Saturday,Don't know,Brooklyn,Outer Brooklyn,AM,Brooklyn,,Outer Brooklyn,Home,Brooklyn,,Outer Brooklyn,Home,6 to 10,4 trips,Male,"$50,000 - $74,999",No,No,No,Yes,No,No,No,No,No,65 or older,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,66,51,0.25,No,Walk,Walk,Yes,2.315074434,Other,BK96
5125,14202702,10202702,Saturday,Not very typical,Queens,Middle Queens,NOON,Queens,,Middle Queens,Home,Queens,,Middle Queens,Home,6 to 10,10 trips,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66,51,0.25,No,Personal car,Car,No,0.742001697,Personal errands,QN61
5126,14202713,10202713,Saturday,Not very typical,Queens,Inner Queens,PM,NA,,NA,Home,NA,,NA,Home,6 to 10,4 trips,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66,51,0.25,No,Walk,Walk,Yes,0.985636126,Other,
5127,14202723,10202723,Saturday,Somewhat typical,Queens,Outer Queens,NOON,Outside of NYC,,NA,Home,NA,,NA,Home,56 to 60,4 trips,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66,51,0.25,No,Personal car,Car,No,1.551495019,Social/recreation,
5128,14202725,10202725,Saturday,Very typical,Queens,Outer Queens,NOON,Queens,,Outer Queens,Home,Queens,,Outer Queens,Home,16 to 20,6 trips,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66,51,0.25,No,Local bus,Bus,Yes,1.301523522,School,QN06
5129,14202733,10202733,Saturday,Not at all typical,Queens,Inner Queens,NOON,Queens,,Inner Queens,Friend or family member's home,Queens,,Inner Queens,Friend or family member's home,26 to 30,7 trips,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66,51,0.25,No,Personal car,Car,No,0.565995583,Accompanying other traveler,QN71
5130,14202741,10202741,Saturday,Somewhat typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,,Outer Brooklyn,"Grocery store or market (including deli, bodega, etc.)",Brooklyn,,Outer Brooklyn,"Grocery store or market (including deli, bodega, etc.)",0 to 5,4 trips,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,66,51,0.25,No,Walk,Walk,Yes,1.939225364,Shopping,BK82
5131,14202752,10202752,Saturday,Very typical,Queens,Outer Queens,NOON,Queens,,Outer Queens,Home,Queens,,Outer Queens,Home,26 to 30,4 trips,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,66,51,0.25,No,Walk,Walk,Yes,2.58668734,Personal errands,QN56
5132,14202763,10202763,Saturday,Not very typical,Queens,Outer Queens,PM,Queens,,Outer Queens,Home,Queens,,Outer Queens,Home,6 to 10,5 trips,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66,51,0.25,No,Personal car,Car,No,0.563873103,Accompanying other traveler,QN08
5133,14202801,10202801,Saturday,Somewhat typical,Queens,Outer Queens,AM,Queens,,NA,Home,NA,,NA,Home,16 to 20,4 trips,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic",Some high school,Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,66,51,0.25,No,Personal car,Car,No,2.985465381,Accompanying other traveler,
5134,14202821,10202821,Sunday,Not very typical,Queens,Middle Queens,NOON,Outside of NYC,,NA,Other,Outside of NYC,,NA,Other,61 to 180,6 trips,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71,51,0.16,No,Walk,Walk,Yes,0.286025696,Commute to/from work,
5135,14203028,10203028,Monday,Very typical,Brooklyn,Inner Brooklyn,NOON,NA,,NA,"Grocery store or market (including deli, bodega, etc.)",Brooklyn,,NA,"Grocery store or market (including deli, bodega, etc.)",26 to 30,7 trips,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75,58,0,No,Walk,Walk,Yes,0.307227896,Shopping,
5136,14203098,10203098,Monday,Somewhat typical,Queens,Outer Queens,PM,Queens,,Outer Queens,Other,Queens,,Outer Queens,Other,16 to 20,5 trips,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75,58,0,No,Personal car,Car,No,0.363663771,Social/recreation,QN46
5137,14203158,10203158,Monday,Somewhat typical,Manhattan,Northern Manhattan,PM,Manhattan,,Northern Manhattan,Park/Recreational area/Gym,Manhattan,,Northern Manhattan,Park/Recreational area/Gym,11 to 15,6 trips,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75,58,0,Yes,Walk,Walk,Yes,0.413318163,Social/recreation,MN03
5138,14203222,10203222,Tuesday,Somewhat typical,Manhattan,Manhattan Core,NOON,NA,,NA,"Grocery store or market (including deli, bodega, etc.)",Manhattan,,NA,"Grocery store or market (including deli, bodega, etc.)",0 to 5,4 trips,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71,58,0,No,Walk,Walk,Yes,0.76903958,Shopping,
5139,14203298,10203298,Wednesday,Not at all typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,,Outer Brooklyn,Home,Brooklyn,,Outer Brooklyn,Home,0 to 5,4 trips,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71,60,0,No,Walk,Walk,Yes,2.064712125,Social/recreation,BK45
5140,14203578,10203578,Wednesday,Very typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,,Outer Brooklyn,Home,Brooklyn,,Outer Brooklyn,Home,6 to 10,4 trips,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71,60,0,No,Personal car,Car,No,2.421045438,Social/recreation,BK45
5141,14203583,10203583,Wednesday,Somewhat typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,,NA,Home,NA,,NA,Home,6 to 10,8 trips,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71,60,0,No,Personal car,Car,No,1.040478427,Commute to/from work,
5142,14203625,10203625,Thursday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,,Inner Brooklyn,Park/Recreational area/Gym,Brooklyn,,Inner Brooklyn,Park/Recreational area/Gym,11 to 15,6 trips,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,82,60,0,No,Walk,Walk,Yes,0.241638238,Social/recreation,BK37
5143,14203628,10203628,Thursday,Very typical,Queens,Outer Queens,PM,Queens,,Outer Queens,Home,Queens,,Outer Queens,Home,16 to 20,4 trips,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic",Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,82,60,0,No,Walk,Walk,Yes,1.586917712,Shopping,QN34
5144,14203629,10203629,Thursday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,,NA,Home,NA,,NA,Home,6 to 10,4 trips,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,82,60,0,No,Personal car,Car,No,0.917171928,Social/recreation,
5145,14203630,10203630,Thursday,Very typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,,Inner Brooklyn,Home,Brooklyn,,Inner Brooklyn,Home,11 to 15,4 trips,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,82,60,0,No,Walk,Walk,Yes,2.417228877,Commute to/from work,BK37
5146,14203679,10203679,Thursday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,,NA,Home,NA,,NA,Home,16 to 20,4 trips,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,82,60,0,No,Local bus,Bus,Yes,0.3321602,Business,
5147,14203714,10203714,Thursday,Not at all typical,The Bronx,Southern Bronx,NOON,The Bronx,,Southern Bronx,Home,The Bronx,,Southern Bronx,Home,11 to 15,4 trips,Male,"$15,000 - $24,999",No,No,No,Yes,No,No,No,No,No,45-54,"White, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,82,60,0,No,Paratransit/ Access-A-Ride,Bus,Yes,0.657682032,Social/recreation,BX06
5148,14203722,10203722,Thursday,Somewhat typical,The Bronx,Southern Bronx,NOON,The Bronx,,NA,"Retail store (e.g. clothing, electronic, hardware, etc.)",The Bronx,,NA,"Retail store (e.g. clothing, electronic, hardware, etc.)",6 to 10,11 trips,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,82,60,0,No,Local bus,Bus,Yes,0.54542011,Shopping,
5149,14203723,10203723,Thursday,Very typical,The Bronx,Northern Bronx,PM,Outside of NYC,,NA,Home,NA,,NA,Home,41 to 45,2 trips,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,82,60,0,No,Personal car,Car,No,0.564435323,Commute to/from work,
5150,14203753,10203753,Friday,Very typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,,Inner Brooklyn,Home,Brooklyn,,Inner Brooklyn,Home,6 to 10,4 trips,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,83,67,0,No,Walk,Walk,Yes,1.642508649,Social/recreation,BK81
5151,14203755,10203755,Friday,Not very typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,,Outer Brooklyn,Home,Brooklyn,,Outer Brooklyn,Home,6 to 10,4 trips,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,83,67,0,No,Personal car,Car,No,0.760616818,Social/recreation,BK96
5152,14203890,10203890,Friday,Somewhat typical,The Bronx,Northern Bronx,PM,The Bronx,,Northern Bronx,Home,The Bronx,,Northern Bronx,Home,21 to 25,4 trips,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83,67,0,No,Personal car,Car,No,0.841941581,Commute to/from work,BX31
5153,14204022,10204022,Sunday,Somewhat typical,Staten Island,Staten Island,NOON,Staten Island,,Staten Island,Home,Staten Island,,Staten Island,Home,6 to 10,4 trips,Female,"$25,000 - $34,999",No,No,No,Yes,No,No,No,No,No,55-64,"White, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,73,58,0,No,Personal car,Car,No,0.850293756,Commute to/from work,SI07
5154,14204047,10204047,Sunday,Very typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,,Outer Brooklyn,Other,Brooklyn,,Outer Brooklyn,Other,0 to 5,5 trips,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic",Some high school,No,I do not have access to a car,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,73,58,0,No,Walk,Walk,Yes,2.343577652,Other,BK88
5155,14204115,10204115,Monday,Not at all typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,,Outer Brooklyn,Home,Brooklyn,,Outer Brooklyn,Home,0 to 5,6 trips,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,NA,NA,NA,No,Personal car,Car,No,2.06550333,Commute to/from work,BK91
5156,14204120,10204120,Monday,Very typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,,Outer Brooklyn,Restaurant or bar,Brooklyn,,Outer Brooklyn,Restaurant or bar,6 to 10,6 trips,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,NA,NA,NA,No,Carshare,Car,No,2.218758758,Social/recreation,BK25
5157,14204123,10204123,Monday,Somewhat typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,,NA,Home,NA,,NA,Home,0 to 5,4 trips,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,NA,NA,NA,No,Walk,Walk,Yes,0.738115732,Shopping,
5158,14204136,10204136,Monday,Somewhat typical,Manhattan,Manhattan Core,AM,Manhattan,,NA,"Grocery store or market (including deli, bodega, etc.)",Manhattan,,NA,"Grocery store or market (including deli, bodega, etc.)",21 to 25,12 trips,Male,Refused,No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,NA,NA,NA,Yes,Subway,Subway,Yes,0.45671583,Shopping,
5159,14204177,10204177,Monday,Somewhat typical,Manhattan,Manhattan Core,NOON,Manhattan,,NA,Home,NA,,NA,Home,11 to 15,4 trips,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,NA,NA,NA,No,Walk,Walk,Yes,0.590866686,Medical visit (doctor's office),
5160,14204209,10204209,Monday,Very typical,Staten Island,Staten Island,NOON,Brooklyn,,NA,Home,NA,,NA,Home,61 to 180,4 trips,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,NA,NA,NA,No,Walk,Walk,Yes,1.058674742,Commute to/from work,
5161,14204250,10204250,Monday,Very typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,,NA,"Grocery store or market (including deli, bodega, etc.)",Brooklyn,,NA,"Grocery store or market (including deli, bodega, etc.)",0 to 5,4 trips,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,NA,NA,NA,No,Walk,Walk,Yes,0.585778758,Shopping,
5162,14204329,10204329,Tuesday,Somewhat typical,The Bronx,Northern Bronx,NOON,The Bronx,,NA,Home,NA,,NA,Home,6 to 10,4 trips,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,"Other, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,NA,NA,NA,No,Walk,Walk,Yes,1.624031147,Commute to/from work,
